Property_ID,Title,City,Locality,Property_Type,Price_USD,Area_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Date,Status,Demand_Score,Customer_Rating
PROP-10820,5 BHK Villa for sale in Marina,San Francisco,Marina,Villa,2812468.7534965416,2629,5.0,4.0,1983.0,30/01/2025,Pending,2,4.2
PROP-12313,2 BHK Apartment for sale in Coral Gables,Miami,Coral Gables,apartment,547477.8371351836,556,2.0,1.0,1992.0,2024/03/01,Sold,7,5.0
PROP-12008,4 BHK Villa for sale in Lincoln Park,CHI,Lincoln Park,villa,2446758.864311371,4915,4.0,3.0,1989.0,2024-06-11,Sold,5,4.4
PROP-11177,2 BHK Apartment for sale in Bronx,New York,Bronx,Apt,2525307.3331921147,2498,2.0,1.0,1945.0,2025-08-25,Pending,5,
PROP-12642,Commercial Space / Office in South Beach,MIA,South Beach,commercial,5048753.135195247,9353,,4.0,1991.0,25/03/2025,Active,4,3.7
PROP-13330,3 BHK Villa for sale in Little Havana,MIA,Little Havana,Villa,2365104.0970358173,4908,3.0,3.0,2010.0,2024/07/19,Sold,5,4.1
PROP-10412,Commercial Space / Office in Loop,chicago,Loop,COMMERCIAL,3185849.578754286,10396,,10.0,1970.0,2025-01-16,Pending,6,4.3
PROP-12305,5 BHK Villa for sale in River North,CHI,River North,Villa,1699960.1303039622,4571,5.0,3.0,1980.0,2024-12-07,Sold,6,4.9
PROP-10325,6 BHK Villa for sale in Queens,NEW YORK,Queens,villa,2750073.0119022606,2368,6.0,3.0,2019.0,2025-10-22,Active,9,4.2
PROP-13256,Commercial Space / Office in South Beach,miami,South Beach,Commercial,9591387.787164455,16312,,3.0,1995.0,05/07/2025,Active,10,4.4
PROP-10099,Commercial Space / Office in Marina,SF,Marina,COMMERCIAL,"$21,960,240",17297,,2.0,1965.0,2025-06-01,Active,4,4.2
PROP-11466,1 BHK Apartment for sale in Bronx,NEW YORK,Bronx,apartment,Contact Agent,1160,1.0,3.0,2014.0,17/09/2024,Pending,3,4.8
PROP-10744,Commercial Space / Office in Little Havana,MIAMI,Little Havana,Office,3901481.5416188478,8787,,9.0,1999.0,2025-10-13,Active,8,4.1
PROP-10559,6 BHK Villa for sale in Loop,CHICAGO,Loop,Villa,2087224.3799461236,5796,6.0,5.0,2007.0,05/10/2024,Sold,2,4.2
PROP-10480,Residential plot of 6164 sqft in Little Havana,MIAMI,Little Havana,Land,3239958.6372151235,6164,,,,2025-01-04,Pending,10,4.4
PROP-10072,4 BHK Apartment for sale in Downtown,ATX,Downtown,apartment,606812 USD,1392,4.0,3.0,1930.0,2024-11-13,Active,8,4.6
PROP-11306,5 BHK Villa for sale in South Beach,MIA,South Beach,villa,1403317.0072460936,2343,5.0,2.0,2000.0,2024-02-29,Pending,8,4.0
PROP-11742,Residential plot of 5017 sqft in East Austin,Austin,East Austin,plot,1705002.1583998802,5017,,,,2024-12-25,Sold,4,4.3
PROP-11157,3 BHK Villa for sale in Coral Gables,miami,Coral Gables,villa,2182312.7795029185,2772,3.0,3.0,2008.0,2024-04-08,Active,6,3.2
PROP-11437,Commercial Space / Office in Mission District,SF,Mission District,commercial,12312321.20771647,9108,,9.0,1976.0,23/05/2024,Sold,6,4.7
PROP-12414,Commercial Space / Office in River North,CHICAGO,River North,commercial,6070890.748778711,19078,,2.0,1991.0,2024-08-16,Active,7,4.4
PROP-10595,3 BHK Apartment for sale in West Lake Hills,AUSTIN,West Lake Hills,apartment,1713224 USD,2482,3.0,1.0,1988.0,2025/06/14,Sold,5,3.8
PROP-10402,Residential plot of 4066 sqft in Little Havana,MIA,Little Havana,Land,Contact Agent,4066,,,,2024-03-21,Sold,5,
PROP-12195,Residential plot of 6786 sqft in Queens,new york,Queens,Plot,8867530.415138856,6786,,,,2024-03-28,Sold,6,3.7
PROP-10949,Commercial Space / Office in East Austin,AUSTIN,East Austin,commercial,3597415.5252737156,9064,,6.0,1990.0,20/05/2024,Pending,8,3.9
PROP-13027,3 BHK Villa for sale in Manhattan,N.Y.,Manhattan,Villa,4557701.834264304,2847,3.0,4.0,1995.0,2024-06-19,Sold,6,
PROP-12067,Residential plot of 1702 sqft in Bronx,new york,Bronx,land,1718681.6309847294,1702,,,,2024-04-18,Active,5,3.0
PROP-13296,Residential plot of 6717 sqft in West Lake Hills,AUSTIN,West Lake Hills,land,"$5,018,955",6717,,,,2025-08-18,Sold,3,5.0
PROP-11518,2 BHK Apartment for sale in River North,chicago,River North,APT,745338.9520825164,1992,2.0,1.0,2004.0,2025-05-20,Sold,5,4.7
PROP-10668,Residential plot of 8657 sqft in East Austin,AUSTIN,East Austin,land,2676683.5703061526,8657,,,,2025-10-01,Sold,6,4.1
PROP-10218,5 BHK Villa for sale in Lincoln Park,CHICAGO,Lincoln Park,VILLA,2034872.0962910056,3385,5.0,5.0,1991.0,2024-03-17,Active,9,
PROP-11962,Residential plot of 5247 sqft in South Austin,AUSTIN,South Austin,Plot,2649209.07743786,5247,,,,2024-05-29,Pending,5,4.3
PROP-13069,3 BHK Villa for sale in SOMA,san francisco,SOMA,VILLA,6000431.383469423,4472,3.0,3.0,1993.0,2024/03/25,Active,8,3.9
PROP-10021,Commercial Space / Office in Pacific Heights,San Francisco,Pacific Heights,Commercial,40368912.86268315,18036,,10.0,2003.0,2025-11-17,Pending,2,4.9
PROP-12213,Commercial Space / Office in Hyde Park,chicago,Hyde Park,commercial,2482596.556673162,10108,,7.0,1995.0,2025-08-27,Sold,8,4.3
PROP-12633,Residential plot of 5332 sqft in River North,Chicago,River North,plot,1951625.0460109804,5332,,,,2025-03-02,Pending,2,3.9
PROP-11659,2 BHK Apartment for sale in Lincoln Park,Chicago,Lincoln Park,Apartment,718434.424599928,1463,2.0,2.0,1995.0,2025/08/19,Sold,5,4.6
PROP-12864,3 BHK Apartment for sale in Marina,SAN FRANCISCO,Marina,apartment,591090.0433917874,601,3.0,1.0,1953.0,2024-10-06,Active,8,5.0
PROP-10207,5 BHK Villa for sale in Little Havana,MIA,Little Havana,VILLA,2625440.022286764,-4910,5.0,2.0,,2024-05-13,Pending,2,4.8
PROP-11826,Residential plot of 6148 sqft in Lincoln Park,chicago,Lincoln Park,Plot,2843629.2956413724,6148,,,,2024-05-24,Sold,4,4.7
PROP-12145,3 BHK Villa for sale in Queens,New York,Queens,villa,5198536.1467222655,4888,,2.0,1998.0,2024-04-11,Pending,8,3.9
PROP-10777,6 BHK Villa for sale in Coral Gables,MIAMI,Coral Gables,villa,3310952.6601404655,3932,6.0,2.0,2021.0,2024-01-30,Sold,9,4.2
PROP-12434,4 BHK Apartment for sale in Bronx,NEW YORK,Bronx,apartment,1054671.5616457905,1192,4.0,2.0,1963.0,2025-07-30,Pending,4,4.3
PROP-11712,Residential plot of 9104 sqft in Coral Gables,MIA,Coral Gables,Land,7801847.436956761,9104,,,,2024-12-17,Pending,6,3.1
PROP-11968,Residential plot of 3324 sqft in Hyde Park,Chicago,Hyde Park,plot,988137.790426542,3324,,,,2024-07-04,Pending,7,3.0
PROP-10424,Residential plot of 5018 sqft in Brickell,Miami,Brickell,plot,3308589.6933345655,5018,,,,2025-08-16,Sold,10,4.6
PROP-11491,Residential plot of 4932 sqft in Marina,SF,Marina,Plot,5484396.798385607,4932 sqft,,,,2025-04-21,Pending,5,3.1
PROP-12975,5 BHK Villa for sale in Queens,N.Y.,Queens,villa,2859271.237458194,2556,5.0,3.0,1981.0,2024-10-29,Sold,8,4.1
PROP-13377,1 BHK Apartment for sale in Manhattan,new york,Manhattan,apartment,3894518.2173877913,2256,1.0,3.0,2009.0,2025/08/07,Active,10,4.5
PROP-12842,Commercial Space / Office in Downtown,austin,Downtown,commercial,1853825.6781175174,4256,,10.0,1962.0,2025-11-03,Sold,6,4.5
PROP-11435,6 BHK Villa for sale in Marina,SAN FRANCISCO,Marina,VILLA,5717882.743994463,5356,6.0,3.0,2022.0,2024-02-22,Pending,4,4.1
PROP-11348,4 BHK Apartment for sale in Queens,New York,Queens,Apartment,"$2,493,430",2271,4.0,2.0,1996.0,2024/03/16,Sold,2,3.2
PROP-10517,4 BHK Apartment for sale in Marina,SF,Marina,apartment,1512039.6503590688,1396,4.0,3.0,2019.0,2025-09-13,Active,1,3.3
PROP-13105,3 BHK Villa for sale in Mission District,San Francisco,Mission District,villa,5029529.909227613,3624,3.0,4.0,2005.0,2024-11-12,Pending,2,4.1
PROP-13306,Residential plot of 3681 sqft in Coral Gables,MIA,Coral Gables,land,3397790.3767452706,3681,,,,2025-10-24,Sold,2,3.8
PROP-10201,4 BHK Villa for sale in Hyde Park,chicago,Hyde Park,villa,500227.39941242134,1956 sqft,4.0,3.0,1988.0,2024-01-23,Active,2,3.7
PROP-11692,3 BHK Apartment for sale in Loop,chicago,Loop,APT,518168.8518956189,1463,3.0,3.0,2013.0,2025-04-02,Active,5,3.3
PROP-11597,3 BHK Villa for sale in Coral Gables,MIA,Coral Gables,villa,2538561.7182637574,2876,3.0,2.0,2009.0,2024-03-15,Pending,3,3.1
PROP-13406,Commercial Space / Office in Downtown,AUSTIN,Downtown,Office,3690169.699742924,-8907,,7.0,1962.0,2024-05-03,Sold,7,4.2
PROP-11415,4 BHK Apartment for sale in River North,CHI,River North,apartment,734319.0025992118,2077,4.0,2.0,1941.0,2025-10-20,Active,3,5.0
PROP-10568,Commercial Space / Office in Mission District,San Francisco,Mission District,Commercial,10197545.650733959,7962,,2.0,2002.0,2025-01-29,Active,6,3.4
PROP-10360,Residential plot of 3277 sqft in Bronx,NEW YORK,Bronx,Land,"$3,445,133",3277,,,,2025-09-03,Pending,3,4.4
PROP-13183,Commercial Space / Office in East Austin,ATX,East Austin,Office,2032672.0524309333,5866,,5.0,1999.0,2025-11-13,Active,10,4.4
PROP-12385,Residential plot of 4668 sqft in River North,Chicago,River North,Land,1483359.9575024478,0,,,,2024-07-28,Sold,8,4.1
PROP-13315,2 BHK Apartment for sale in River North,CHI,River North,Apartment,316589.68904899707,866,2.0,1.0,1923.0,2024-09-12,Pending,5,4.5
PROP-13396,1 BHK Apartment for sale in Manhattan,New York,Manhattan,Apt,,809,1.0,3.0,1986.0,2025-05-06,Pending,9,5.0
PROP-10759,1 BHK Apartment for sale in Marina,SAN FRANCISCO,Marina,Apt,1123249.948489853,0,1.0,1.0,1942.0,2024-09-26,Sold,10,4.7
PROP-11845,Residential plot of 2015 sqft in South Austin,AUSTIN,South Austin,Plot,908868.9686611136,2015,,,,2024-05-17,Pending,8,4.6
PROP-10127,4 BHK Apartment for sale in Pacific Heights,San Francisco,Pacific Heights,Apartment,2772894.6734005115,1330,4.0,2.0,1990.0,2025-10-14,Active,2,4.0
PROP-12262,Residential plot of 5443 sqft in Manhattan,NY,Manhattan,plot,10568362.500429844,5443,,,,2024-06-25,Sold,4,4.7
PROP-11549,4 BHK Apartment for sale in SOMA,SF,SOMA,apartment,697590.2721209147,503,4.0,2.0,1957.0,2025-05-09,Sold,3,5.0
PROP-10214,3 BHK Apartment for sale in Brickell,miami,Brickell,Apt,1080573.9217456318,1846,3.0,3.0,1969.0,2025/09/15,Active,5,3.8
PROP-12989,Residential plot of 7734 sqft in Bronx,NY,Bronx,plot,7905436.459064474,7734,,,,2025-11-28,Pending,3,4.4
PROP-11107,Residential plot of 5999 sqft in Brickell,Miami,Brickell,land,3779467.8586864555,5999,,,,2025-07-07,Sold,10,4.3
PROP-13313,Commercial Space / Office in East Austin,Austin,East Austin,Commercial,8800408.677332997,24679,,7.0,1979.0,2024-02-19,Active,7,3.5
PROP-12336,6 BHK Villa for sale in Manhattan,NY,Manhattan,VILLA,3419648.1226475094,2187,6.0,3.0,2009.0,2025/01/15,Sold,8,4.8
PROP-12866,Residential plot of 4375 sqft in Marina,San Francisco,Marina,Land,4931617.209737462,4375,,,,2025-03-10,Pending,2,3.3
PROP-13208,4 BHK Apartment for sale in South Beach,MIA,South Beach,Apt,561006.4169970012,1014,4.0,1.0,2011.0,2025/06/21,Sold,6,4.9
PROP-11473,4 BHK Villa for sale in West Lake Hills,AUSTIN,West Lake Hills,VILLA,1489060.3458059228,2332,4.0,5.0,1982.0,2025-10-13,Pending,2,4.4
PROP-12244,4 BHK Apartment for sale in Bronx,new york,Bronx,Apartment,21572265.142063446,1655,4.0,3.0,1965.0,2025-03-08,Pending,6,3.1
PROP-10725,2 BHK Apartment for sale in Mission District,SF,Mission District,APT,1976147.256315281,1476,2.0,1.0,2007.0,2024-10-09,Sold,1,4.4
PROP-10018,5 BHK Villa for sale in Queens,new york,Queens,VILLA,3407683.1455108426,2642,5.0,5.0,2019.0,30/08/2024,Active,7,3.0
PROP-10049,Commercial Space / Office in Loop,CHICAGO,Loop,COMMERCIAL,7631057.30255563,21538,,9.0,2015.0,2025-09-24,Sold,5,5.0
PROP-11341,Commercial Space / Office in South Austin,AUSTIN,South Austin,COMMERCIAL,8221679.755281713,17390,,8.0,1975.0,2024-01-27,Active,7,4.5
PROP-10887,Commercial Space / Office in South Austin,austin,South Austin,Office,4910764.919839085,12237,,2.0,1997.0,2025-02-21,Sold,3,4.9
PROP-12165,3 BHK Villa for sale in Coral Gables,miami,Coral Gables,Villa,3773132.264595848,3652,3.0,5.0,1989.0,2025/07/19,Pending,5,3.2
PROP-11947,6 BHK Villa for sale in Loop,chicago,Loop,VILLA,1380727.4708465466,3871,6.0,2.0,2008.0,2025/02/10,Pending,2,4.4
PROP-12616,Commercial Space / Office in Brooklyn,NY,Brooklyn,COMMERCIAL,25452160.99664334,0,,8.0,1988.0,2025-02-09,Pending,4,4.5
PROP-10516,Commercial Space / Office in Coral Gables,MIAMI,Coral Gables,Commercial,13426624.87821914,15290,,3.0,1990.0,2025-05-30,Active,10,5.0
PROP-13059,1 BHK Apartment for sale in River North,CHI,River North,Apartment,584604.7883727986,1886 SQFT,1.0,3.0,1979.0,2024-04-23,Pending,10,4.6
PROP-10139,Commercial Space / Office in Loop,CHICAGO,Loop,Commercial,,4803,,4.0,1982.0,2025-04-11,Sold,8,3.7
PROP-13062,Commercial Space / Office in Queens,NY,Queens,commercial,1932718.314828524,1770,,5.0,1984.0,2025-06-08,Pending,9,4.0
PROP-13172,3 BHK Villa for sale in Brooklyn,new york,Brooklyn,villa,2817422.834064207,2263,3.0,3.0,1994.0,2024-06-02,Pending,5,4.7
PROP-13456,5 BHK Villa for sale in Brickell,Miami,Brickell,VILLA,1867395.9201669258,2744,5.0,5.0,2005.0,2024-02-22,Sold,7,4.7
PROP-10790,3 BHK Apartment for sale in South Beach,MIA,South Beach,Apt,734075.1757655714,1154,3.0,1.0,,2025-01-27,Active,9,
PROP-10463,3 BHK Apartment for sale in Marina,San Francisco,Marina,Apt,2205683.256649308,1913,3.0,2.0,1926.0,2024-02-19,Active,4,3.7
PROP-10499,1 BHK Apartment for sale in South Beach,MIA,South Beach,APT,1177245.5686245486,1811,1.0,2.0,1962.0,29/05/2024,Active,7,3.0
PROP-11233,Commercial Space / Office in East Austin,austin,East Austin,COMMERCIAL,,6168,,2.0,1973.0,2025-08-28,Sold,4,4.9
PROP-10594,Commercial Space / Office in Bronx,NY,Bronx,Commercial,20461045.205063686,19649 sqft,,3.0,1968.0,2024-11-01,Pending,4,3.1
PROP-10450,Residential plot of 6194 sqft in River North,CHI,River North,land,2020278.6698895884,6194,,,,2024-01-26,Active,5,4.3
PROP-10374,4 BHK Apartment for sale in Downtown,ATX,Downtown,apartment,577085.2875668973,1188,4.0,3.0,2023.0,2024-12-13,Pending,8,4.9
PROP-13276,Residential plot of 9206 sqft in Brooklyn,New York,Brooklyn,Plot,9782160.216757672,9206,,,,2025-11-09,Pending,4,3.7
PROP-10839,5 BHK Villa for sale in Brickell,MIAMI,Brickell,villa,"$2,501,101",3968,5.0,2.0,1994.0,2025-08-16,Pending,1,4.1
PROP-10312,2 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,Apt,601247.9060395655,2235,2.0,2.0,1927.0,2025/07/16,Active,9,4.4
PROP-13141,1 BHK Apartment for sale in SOMA,SAN FRANCISCO,SOMA,Apartment,1101244.0515181425,751,1.0,1.0,1941.0,2025-07-24,Sold,4,4.6
PROP-11537,4 BHK Villa for sale in Coral Gables,Miami,Coral Gables,villa,Contact Agent,3173,4.0,3.0,2021.0,2025-10-15,Active,5,3.0
PROP-12475,3 BHK Villa for sale in Bronx,N.Y.,Bronx,VILLA,3475499.519174054,3492,3.0,3.0,1988.0,2024-02-03,Pending,6,4.2
PROP-10451,3 BHK Villa for sale in South Beach,MIAMI,South Beach,Villa,1685556.878200538,2771,3.0,4.0,1982.0,2024-12-07,Pending,7,3.6
PROP-11481,Residential plot of 2344 sqft in Loop,Chicago,Loop,land,717224.9145924828,2344,,,,2024-08-08,Pending,8,3.2
PROP-10890,4 BHK Villa for sale in Loop,CHICAGO,Loop,Villa,1083936.9988428184,3237,4.0,4.0,2001.0,2025-03-16,Active,7,4.1
PROP-12763,1 BHK Apartment for sale in Brooklyn,New York,Brooklyn,Apartment,1830742.0134359088,1622,1.0,2.0,2005.0,2025-08-11,Active,2,3.2
PROP-10658,1 BHK Apartment for sale in Loop,CHICAGO,Loop,Apt,667132.8562046051,2145,1.0,1.0,1960.0,2025-06-03,Pending,1,4.0
PROP-11506,2 BHK Apartment for sale in East Austin,austin,East Austin,Apartment,361087.8064694966,1156,2.0,1.0,1944.0,2024-11-10,Pending,8,4.1
PROP-13159,1 BHK Apartment for sale in Marina,san francisco,Marina,Apartment,1624238.771257851,1474,1.0,1.0,,2025-10-15,Sold,7,3.9
PROP-10524,6 BHK Villa for sale in Queens,New York,Queens,Villa,6534644.097639279,5735,6.0,3.0,1999.0,2024-06-07,Sold,5,4.3
PROP-10999,6 BHK Villa for sale in Manhattan,N.Y.,Manhattan,villa,4271502 USD,2552 SQFT,6.0,3.0,2007.0,2024-06-15,Pending,8,4.0
PROP-10389,4 BHK Villa for sale in River North,Chicago,River North,VILLA,1302036.2586714241,3464,4.0,4.0,1998.0,2025-01-26,Active,10,
PROP-12330,6 BHK Villa for sale in South Beach,MIAMI,South Beach,Villa,3418584.15932061,5447,6.0,2.0,2008.0,2024-02-15,Active,7,3.4
PROP-11476,2 BHK Apartment for sale in South Austin,AUSTIN,South Austin,Apt,558354.5766734661,1369,2.0,3.0,2015.0,2025-02-23,Pending,9,4.2
PROP-12240,Commercial Space / Office in Manhattan,New York,Manhattan,Office,15606968.976976085,10160,,10.0,2012.0,2024-09-12,Sold,3,4.7
PROP-12386,Commercial Space / Office in West Lake Hills,AUSTIN,West Lake Hills,Commercial,12566188.638995858,21193,,8.0,2007.0,2025-04-20,Sold,1,3.3
PROP-11191,Residential plot of 6270 sqft in Hyde Park,Chicago,Hyde Park,plot,1708985.5998212702,6270,,,,2024-02-29,Sold,10,4.5
PROP-10992,Commercial Space / Office in Bronx,NEW YORK,Bronx,commercial,6899082.666994201,7389,,7.0,,2025-08-25,Sold,2,3.1
PROP-10901,Commercial Space / Office in Queens,New York,Queens,Office,9078269.09360175,6806,,10.0,1972.0,2025-03-29,Sold,3,3.1
PROP-12775,6 BHK Villa for sale in Pacific Heights,san francisco,Pacific Heights,villa,5519919.512739381,2598,6.0,2.0,1987.0,31/10/2025,Active,2,3.5
PROP-11923,Residential plot of 5191 sqft in Queens,new york,Queens,land,5692950.264675504,5191,,,,2024-07-28,Active,2,3.1
PROP-10758,4 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,3775030.860787121,2464,4.0,2.0,1985.0,2024-08-26,Sold,4,3.8
PROP-10700,Commercial Space / Office in East Austin,Austin,East Austin,COMMERCIAL,3197440.8376508057,8515 SQFT,,3.0,2001.0,03/02/2025,Active,5,4.5
PROP-10673,Residential plot of 3870 sqft in SOMA,SF,SOMA,plot,5372763.317306554,3870,,,,2024-07-23,Pending,4,4.8
PROP-11293,4 BHK Apartment for sale in Downtown,Austin,Downtown,Apt,768285.174294178,1572,4.0,2.0,1986.0,28/02/2025,Active,7,4.4
PROP-11824,5 BHK Villa for sale in West Lake Hills,AUSTIN,West Lake Hills,VILLA,2598444.239280271,3919,5.0,2.0,1995.0,2024-12-23,Active,8,4.0
PROP-12873,Commercial Space / Office in Marina,SAN FRANCISCO,Marina,Office,4212066.436830216,4163,,9.0,1967.0,2025-08-12,Active,10,4.5
PROP-10077,3 BHK Apartment for sale in Brickell,MIAMI,Brickell,apartment,1511121.6368886915,2377,3.0,2.0,2003.0,2025-02-05,Sold,2,3.6
PROP-13333,Residential plot of 6823 sqft in River North,CHICAGO,River North,Land,2060702.5467637521,6823,,,,2025-05-28,Pending,9,4.3
PROP-11907,3 BHK Villa for sale in SOMA,SAN FRANCISCO,SOMA,VILLA,6011417.195846219,3853,3.0,3.0,1989.0,2024-09-14,Pending,10,4.6
PROP-10042,4 BHK Apartment for sale in South Beach,MIAMI,South Beach,apartment,1008665.6213687413,1463,4.0,2.0,1943.0,2025-03-22,Pending,4,3.9
PROP-10850,Residential plot of 7613 sqft in South Beach,MIAMI,South Beach,Plot,4913539.427942299,7613 SQFT,,,,2024-02-11,Pending,4,4.3
PROP-10368,Residential plot of 9147 sqft in Loop,Chicago,Loop,land,2942921.828752976,9147 sqft,,,,2024-05-17,Sold,1,4.7
PROP-11937,3 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,apartment,454106.5698549994,1449,3.0,3.0,1930.0,2025-05-01,Active,5,3.5
PROP-11151,6 BHK Villa for sale in Little Havana,MIA,Little Havana,Villa,2686721.103405471,5597,6.0,2.0,1980.0,2024-10-02,Pending,1,4.0
PROP-11567,Residential plot of 4124 sqft in Bronx,N.Y.,Bronx,plot,,4124,,,,04/07/2025,Pending,3,4.2
PROP-10557,Residential plot of 4159 sqft in South Beach,miami,South Beach,Plot,2574836.6477822186,4159,,,,2025-07-02,Sold,5,
PROP-10064,Residential plot of 7132 sqft in Queens,NY,Queens,Land,9723007.860837454,7132,,,,2025-04-30,Active,2,3.9
PROP-10191,5 BHK Villa for sale in Hyde Park,CHICAGO,Hyde Park,villa,615113.5465004885,2540,5.0,2.0,,2025-08-08,Active,4,4.3
PROP-12230,Residential plot of 6652 sqft in South Austin,ATX,South Austin,Land,3157007.6998651926,6652,,,,2025-05-27,Active,10,4.4
PROP-12156,Residential plot of 2083 sqft in Pacific Heights,SAN FRANCISCO,Pacific Heights,Plot,4537565.063632065,2083,,,,2025-05-19,Active,2,3.4
PROP-10174,6 BHK Villa for sale in Downtown,AUSTIN,Downtown,VILLA,1499585.1996689148,3342,6.0,4.0,1991.0,2024-04-02,Sold,6,3.0
PROP-11903,Residential plot of 5657 sqft in Coral Gables,Miami,Coral Gables,Plot,4338052.114215132,5657,,,,2024-03-27,Sold,6,4.4
PROP-11099,3 BHK Apartment for sale in River North,CHI,River North,Apartment,406986 USD,1365,3.0,3.0,1941.0,2025-07-05,Sold,5,3.5
PROP-10560,Commercial Space / Office in Mission District,SAN FRANCISCO,Mission District,COMMERCIAL,28215319.586283896,0,,10.0,1982.0,2024-04-27,Pending,7,4.6
PROP-12985,2 BHK Apartment for sale in Downtown,ATX,Downtown,Apt,769274.1557054109,1876,2.0,1.0,1952.0,2024-05-28,Sold,10,4.2
PROP-12292,Residential plot of 5175 sqft in Downtown,Austin,Downtown,land,2572748.1378235384,5175,,,,2024-09-14,Pending,10,4.3
PROP-11331,Residential plot of 4214 sqft in Mission District,SAN FRANCISCO,Mission District,plot,5036318.694957972,4214,,,,2024-02-04,Active,1,3.4
PROP-11363,Commercial Space / Office in Downtown,AUSTIN,Downtown,Commercial,8556388.077787887,20621,,9.0,1993.0,2024/05/10,Active,4,3.0
PROP-10261,Commercial Space / Office in East Austin,AUSTIN,East Austin,commercial,1093787.0160049768,3243,,4.0,1968.0,2025-10-14,Pending,5,4.4
PROP-10581,5 BHK Villa for sale in Little Havana,MIAMI,Little Havana,VILLA,1675163.1068456722,3434,5.0,3.0,2006.0,2024-11-04,Pending,10,4.5
PROP-11164,Residential plot of 3049 sqft in Little Havana,Miami,Little Havana,Plot,1256884.9091169978,3049,,,,2024/09/27,Sold,6,3.0
PROP-12120,Commercial Space / Office in Queens,New York,Queens,Office,18907113.35877729,15565,,3.0,1976.0,2024/08/27,Sold,4,4.6
PROP-12524,Residential plot of 8925 sqft in Mission District,SF,Mission District,land,"$11,096,323",8925,,,,2024-04-12,Active,7,4.0
PROP-12997,1 BHK Apartment for sale in Lincoln Park,Chicago,Lincoln Park,Apartment,447430.4155711259,791,1.0,2.0,1978.0,2025/08/27,Pending,6,3.0
PROP-10762,Commercial Space / Office in West Lake Hills,AUSTIN,West Lake Hills,COMMERCIAL,13083035.707514243,18888,,5.0,1974.0,2024-02-13,Pending,8,4.8
