Property_ID,Title,City,Locality,Property_Type,Price_USD,Area_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Date,Status,Demand_Score,Customer_Rating,Price_Per_SqFt,Property_Age,Investment_Score
PROP-12952,Residential plot of 3765 sqft in Pacific Heights,San Francisco,Pacific Heights,Plot,7156373.37,3765.0,0,0,1991.0,2025-10-16,Active,6,4.4,1900.76,35.0,6.7
PROP-12953,Residential plot of 6821 sqft in Marina,San Francisco,Marina,Plot,8724766.58,6821.0,0,0,1991.5,2025-04-12,Active,4,4.2,1279.1,34.5,5.4
PROP-12954,Commercial Space / Office in Hyde Park,Chicago,Hyde Park,Commercial,1230850.79,3894.0,0,4,1972.0,2025-10-18,Pending,1,3.3,316.09,54.0,3.7
PROP-12955,2 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,Apartment,216501.93,903.0,2,2,2001.0,2024-07-13,Sold,2,3.5,239.76,25.0,4.6
PROP-12956,3 BHK Villa for sale in Marina,San Francisco,Marina,Villa,3875566.86,3051.0,3,3,2005.0,2024-09-24,Pending,4,3.8,1270.26,21.0,5.2
PROP-12957,4 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,Villa,3671786.73,5145.0,4,2,1985.0,2024-07-30,Pending,10,4.7,713.66,41.0,8.2
PROP-12958,3 BHK Apartment for sale in Marina,San Francisco,Marina,Apartment,747914.94,644.0,3,3,1956.0,2025-07-07,Pending,8,3.7,1161.36,70.0,6.9
PROP-12959,Commercial Space / Office in Coral Gables,Miami,Coral Gables,Commercial,11991789.22,14720.0,0,10,1991.0,2024-06-10,Pending,10,4.4,814.66,35.0,8.3
PROP-12960,4 BHK Villa for sale in Loop,Chicago,Loop,Villa,1184405.0,3356.0,4,4,2008.0,2024-02-17,Sold,6,4.6,352.92,18.0,6.7
PROP-12961,1 BHK Apartment for sale in Pacific Heights,San Francisco,Pacific Heights,Apartment,1680974.04,876.0,1,1,1980.0,2025-10-27,Active,9,5.0,1918.92,46.0,8.2
PROP-12962,Commercial Space / Office in SOMA,San Francisco,SOMA,Commercial,8858447.91,5822.0,0,5,1962.0,2024-09-05,Sold,5,3.4,1521.55,64.0,5.4
PROP-12963,Commercial Space / Office in Brooklyn,New York,Brooklyn,Commercial,11301562.55,8983.0,0,10,2012.0,2025-09-08,Sold,8,3.8,1258.11,14.0,7.0
PROP-12964,6 BHK Villa for sale in Coral Gables,Miami,Coral Gables,Villa,4184514.98,4939.0,6,4,1991.0,2024-09-23,Pending,6,3.9,847.24,35.0,6.3
PROP-12965,Commercial Space / Office in East Austin,Austin,East Austin,Commercial,979806.12,2650.0,0,4,2013.0,2024-03-22,Active,1,4.0,369.74,13.0,4.2
PROP-12966,Commercial Space / Office in Manhattan,New York,Manhattan,Commercial,17118849.58,9165.0,0,5,1961.0,2024-01-02,Pending,10,4.1,1867.85,65.0,7.9
PROP-12967,5 BHK Villa for sale in Brickell,Miami,Brickell,Villa,2155340.1,4101.0,5,2,2006.0,2025-01-21,Sold,7,4.6,525.56,20.0,7.3
PROP-12968,3 BHK Villa for sale in Bronx,New York,Bronx,Villa,4874180.32,5944.0,3,3,2011.0,2024-11-23,Sold,5,3.2,820.02,15.0,5.7
PROP-12969,Residential plot of 6900 sqft in Coral Gables,Miami,Coral Gables,Plot,7013168.87,6900.0,0,0,1991.0,2025-06-30,Pending,2,4.6,1016.4,35.0,4.9
PROP-12970,Residential plot of 7726 sqft in Bronx,New York,Bronx,Plot,8134575.34,7726.0,0,0,1993.0,2024-10-08,Active,4,3.3,1052.88,33.0,4.9
PROP-12971,3 BHK Apartment for sale in Brooklyn,New York,Brooklyn,Apartment,2071669.0,1567.0,3,3,1935.0,2025-07-18,Active,2,4.7,1322.06,91.0,5.0
PROP-12972,3 BHK Villa for sale in Pacific Heights,San Francisco,Pacific Heights,Villa,3958680.61,1920.0,3,4,1991.0,2024-05-23,Pending,7,3.5,2061.81,35.0,6.4
PROP-12973,Residential plot of 9398 sqft in Lincoln Park,Chicago,Lincoln Park,Plot,5335779.51,9398.0,0,0,1989.5,2025-04-15,Sold,2,4.7,567.76,36.5,5.0
PROP-12974,Residential plot of 1206 sqft in River North,Chicago,River North,Plot,440892.12,1206.0,0,0,1986.0,2024-09-18,Active,9,5.0,365.58,40.0,8.0
PROP-12975,5 BHK Villa for sale in Queens,New York,Queens,Villa,2859271.24,2556.0,5,3,1981.0,2024-10-29,Sold,8,4.1,1118.65,45.0,7.2
PROP-12976,Commercial Space / Office in Manhattan,New York,Manhattan,Commercial,30623083.04,18234.0,0,5,1991.0,2024-01-08,Active,10,4.7,1679.45,35.0,8.4
PROP-12977,1 BHK Apartment for sale in Loop,Chicago,Loop,Apartment,724119.64,1939.0,1,2,2007.0,2025-07-23,Pending,5,4.6,373.45,19.0,6.2
PROP-12978,Residential plot of 9386 sqft in Little Havana,Miami,Little Havana,Plot,3972208.59,9386.0,0,0,1994.0,2025-02-02,Sold,3,3.5,423.21,32.0,5.0
PROP-12979,Residential plot of 8556 sqft in West Lake Hills,Austin,West Lake Hills,Plot,5205502.5,8556.0,0,0,1990.0,2024-08-15,Pending,4,4.3,608.4,36.0,5.8
PROP-12980,Residential plot of 2794 sqft in Bronx,New York,Bronx,Plot,2663787.24,2794.0,0,0,1993.0,2024-06-10,Active,10,4.4,953.4,33.0,8.2
PROP-12981,Commercial Space / Office in Little Havana,Miami,Little Havana,Commercial,1966293.06,4272.0,0,10,2010.0,2025-07-22,Pending,9,4.7,460.27,16.0,7.9
PROP-12982,4 BHK Apartment for sale in Queens,New York,Queens,Apartment,3009537.69,2203.0,4,2,1969.0,2025-01-28,Sold,5,3.2,1366.11,57.0,5.2
PROP-12983,3 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,11122504.21,5848.0,3,2,2013.0,2024-01-19,Sold,10,4.2,1901.93,13.0,7.9
PROP-12984,Residential plot of 6655 sqft in Lincoln Park,Chicago,Lincoln Park,Plot,3452396.29,6655.0,0,0,1989.5,2024-03-21,Sold,4,3.4,518.77,36.5,5.2
PROP-12985,2 BHK Apartment for sale in Downtown,Austin,Downtown,Apartment,769274.16,1876.0,2,1,1952.0,2024-05-28,Sold,10,4.2,410.06,74.0,8.1
PROP-12986,1 BHK Apartment for sale in Brickell,Miami,Brickell,Apartment,349074.64,515.0,1,1,1982.0,2025-03-06,Pending,10,4.2,677.81,44.0,7.8
PROP-12987,3 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apartment,1054745.35,1750.0,3,3,1927.0,2025-04-17,Sold,1,3.5,602.71,99.0,4.2
PROP-12988,Commercial Space / Office in Brooklyn,New York,Brooklyn,Commercial,21272680.38,18387.0,0,10,1972.0,2025-02-22,Pending,2,3.8,1156.94,54.0,4.7
PROP-12989,Residential plot of 7734 sqft in Bronx,New York,Bronx,Plot,7905436.46,7734.0,0,0,1993.0,2025-11-28,Pending,3,4.4,1022.17,33.0,5.3
PROP-12990,Residential plot of 3265 sqft in Little Havana,Miami,Little Havana,Plot,1453337.84,3265.0,0,0,1994.0,2024-06-16,Pending,1,3.7,445.13,32.0,4.2
PROP-12991,Commercial Space / Office in Downtown,Austin,Downtown,Commercial,4788052.51,9700.0,0,6,2013.0,2024-03-23,Sold,10,4.8,493.61,13.0,8.2
PROP-12992,4 BHK Apartment for sale in Manhattan,New York,Manhattan,Apartment,3195052.84,1576.0,4,1,1976.0,2024-03-23,Active,3,3.2,2027.32,50.0,4.4
PROP-12993,Residential plot of 5799 sqft in Brickell,Miami,Brickell,Plot,3365009.31,5799.0,0,0,1995.5,2024-11-15,Pending,4,4.6,580.27,30.5,5.9
PROP-12994,3 BHK Villa for sale in Lincoln Park,Chicago,Lincoln Park,Villa,1086155.48,2188.0,3,3,1999.0,2024-10-30,Sold,9,4.9,496.41,27.0,8.1
PROP-12995,Commercial Space / Office in Coral Gables,Miami,Coral Gables,Commercial,4253217.0,4333.0,0,9,1989.0,2025-11-12,Pending,10,4.6,981.59,37.0,8.1
PROP-12996,Commercial Space / Office in Coral Gables,Miami,Coral Gables,Commercial,2994104.73,3233.0,0,9,1961.0,2025-01-16,Active,4,4.4,926.11,65.0,5.7
PROP-12997,1 BHK Apartment for sale in Lincoln Park,Chicago,Lincoln Park,Apartment,447430.42,791.0,1,2,1978.0,2025-08-27,Pending,6,3.0,565.65,48.0,5.6
PROP-12998,Residential plot of 3562 sqft in Lincoln Park,Chicago,Lincoln Park,Plot,1868296.14,3562.0,0,0,1989.5,2025-03-20,Active,1,3.3,524.51,36.5,3.9
PROP-12999,Residential plot of 8528 sqft in Brickell,Miami,Brickell,Plot,4394161.0,8528.0,0,0,1995.5,2024-08-20,Sold,7,4.4,515.26,30.5,7.2
PROP-13000,Residential plot of 3306 sqft in Brooklyn,New York,Brooklyn,Plot,3642793.52,3306.0,0,0,1994.0,2025-04-21,Pending,6,3.8,1101.87,32.0,6.3
PROP-13001,5 BHK Villa for sale in Hyde Park,Chicago,Hyde Park,Villa,752828.73,2756.0,5,4,1989.0,2025-07-29,Sold,1,4.8,273.16,37.0,4.8
PROP-13002,Residential plot of 5903 sqft in Coral Gables,Miami,Coral Gables,Plot,5100224.0,5903.0,0,0,1991.0,2025-08-18,Active,8,4.1,864.01,35.0,7.2
PROP-13003,Commercial Space / Office in Coral Gables,Miami,Coral Gables,Commercial,5190970.05,5731.0,0,4,2002.0,2024-07-31,Active,9,4.5,905.77,24.0,7.8
PROP-13004,Residential plot of 7677 sqft in River North,Chicago,River North,Plot,2910683.51,7677.0,0,0,1986.0,2025-08-21,Sold,2,4.9,379.14,40.0,5.1
PROP-13005,Commercial Space / Office in Lincoln Park,Chicago,Lincoln Park,Commercial,1484172.01,2794.0,0,8,2002.0,2025-06-18,Pending,5,4.2,531.2,24.0,6.0
PROP-13006,Commercial Space / Office in West Lake Hills,Austin,West Lake Hills,Commercial,3527911.78,5726.0,0,3,1985.0,2025-02-20,Sold,7,4.7,616.12,41.0,7.3
PROP-13007,6 BHK Villa for sale in Brooklyn,New York,Brooklyn,Villa,7621205.18,5910.0,6,2,2014.0,2025-03-16,Pending,6,4.6,1289.54,12.0,6.5
PROP-13008,Residential plot of 7795 sqft in Bronx,New York,Bronx,Plot,7400390.75,7795.0,0,0,1993.0,2024-04-19,Sold,6,3.7,949.38,33.0,6.1
PROP-13009,Residential plot of 3526 sqft in Pacific Heights,San Francisco,Pacific Heights,Plot,7822840.15,3526.0,0,0,1991.0,2025-09-07,Pending,9,4.8,2218.62,35.0,7.9
PROP-13010,4 BHK Apartment for sale in Brickell,Miami,Brickell,Apartment,433007.48,825.0,4,3,1935.0,2025-10-30,Active,1,3.3,524.86,91.0,4.1
PROP-13011,Residential plot of 8317 sqft in West Lake Hills,Austin,West Lake Hills,Plot,5924605.84,8317.0,0,0,1990.0,2024-09-09,Sold,4,3.3,712.35,36.0,5.0
PROP-13012,Commercial Space / Office in Mission District,San Francisco,Mission District,Commercial,28161330.79,20010.0,0,6,1999.0,2025-01-01,Sold,1,4.0,1407.36,27.0,4.2
PROP-13013,Residential plot of 7995 sqft in Little Havana,Miami,Little Havana,Plot,3425067.7,7995.0,0,0,1994.0,2024-04-19,Active,8,3.1,428.4,32.0,6.7
PROP-13014,4 BHK Apartment for sale in Coral Gables,Miami,Coral Gables,Apartment,1079278.79,1277.0,4,1,1993.0,2025-06-21,Active,7,3.3,845.17,33.0,6.4
PROP-13015,Residential plot of 5923 sqft in Little Havana,Miami,Little Havana,Plot,2748230.28,5923.0,0,0,1994.0,2024-09-05,Sold,9,4.8,463.99,32.0,8.0
PROP-13016,1 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,Apartment,458998.08,1463.0,1,1,1937.0,2024-03-16,Active,3,4.3,313.74,89.0,5.1
PROP-13017,3 BHK Villa for sale in Bronx,New York,Bronx,Villa,6170823.11,5802.0,3,2,2014.0,2025-04-07,Pending,2,4.2,1063.57,12.0,4.7
PROP-13018,Residential plot of 3633 sqft in Pacific Heights,San Francisco,Pacific Heights,Plot,7460284.81,5277.0,0,0,1991.0,2024-09-19,Pending,7,3.5,1413.74,35.0,6.9
PROP-13019,5 BHK Villa for sale in SOMA,San Francisco,SOMA,Villa,7003414.1,3970.0,5,3,2008.0,2025-05-07,Sold,8,4.1,1764.08,18.0,6.8
PROP-13020,3 BHK Villa for sale in Little Havana,Miami,Little Havana,Villa,1756763.39,3487.0,3,3,2023.0,2024-03-22,Pending,9,4.5,503.8,3.0,7.7
PROP-13021,Commercial Space / Office in Brooklyn,New York,Brooklyn,Commercial,30565603.75,22724.0,0,8,1988.0,2025-04-13,Sold,3,4.7,1345.08,38.0,5.4
PROP-13022,1 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,Apartment,292958.0,972.0,1,2,2023.0,2025-03-01,Pending,4,3.2,301.4,3.0,4.9
PROP-13023,Commercial Space / Office in Lincoln Park,Chicago,Lincoln Park,Commercial,7342782.71,13162.0,0,10,1973.0,2024-01-13,Active,4,4.7,557.88,53.0,5.8
PROP-13024,Residential plot of 4068 sqft in SOMA,San Francisco,SOMA,Plot,5679610.69,4068.0,0,0,1992.0,2024-03-13,Pending,7,3.4,1396.17,34.0,6.3
PROP-13025,Commercial Space / Office in Lincoln Park,Chicago,Lincoln Park,Commercial,8573056.73,15244.0,0,8,2019.0,2025-10-14,Pending,1,4.2,562.39,7.0,4.3
PROP-13026,5 BHK Villa for sale in Bronx,New York,Bronx,Villa,3275334.25,3763.0,5,5,1989.0,2024-12-07,Active,2,4.8,870.41,37.0,5.3
PROP-13027,3 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,4557701.83,2847.0,3,4,1995.0,2024-06-19,Sold,6,4.2,1600.88,31.0,6.6
PROP-13028,Commercial Space / Office in River North,Chicago,River North,Commercial,523075.67,1508.0,0,3,1978.0,2025-07-03,Pending,6,4.8,346.87,48.0,6.8
PROP-13029,Commercial Space / Office in South Beach,Miami,South Beach,Commercial,1761555.31,2909.0,0,8,1992.0,2025-05-29,Sold,9,4.2,605.55,34.0,7.6
PROP-13030,Residential plot of 1255 sqft in Downtown,Austin,Downtown,Plot,546777.49,1255.0,0,0,1988.0,2024-07-23,Pending,3,4.9,435.68,38.0,5.7
PROP-13031,Residential plot of 8065 sqft in Downtown,Austin,Downtown,Plot,4061852.22,8065.0,0,0,1988.0,2025-01-25,Pending,10,4.6,503.64,38.0,8.1
PROP-13032,Residential plot of 1284 sqft in Queens,New York,Queens,Plot,1312012.97,1284.0,0,0,1988.0,2024-01-14,Active,4,4.5,1021.82,38.0,6.0
PROP-13033,2 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apartment,598743.59,992.0,2,1,1943.0,2025-11-09,Sold,4,3.4,603.57,83.0,5.3
PROP-13034,Residential plot of 2894 sqft in SOMA,San Francisco,SOMA,Plot,3859933.16,2894.0,0,0,1992.0,2024-05-01,Pending,8,3.9,1333.77,34.0,7.1
PROP-13035,1 BHK Apartment for sale in Manhattan,New York,Manhattan,Apartment,3475005.72,1725.0,1,1,1987.0,2024-06-15,Pending,10,4.2,2014.5,39.0,7.8
PROP-13036,Commercial Space / Office in Downtown,Austin,Downtown,Commercial,3568253.21,8382.0,0,3,2021.0,2024-12-21,Sold,10,4.0,425.7,5.0,8.0
PROP-13037,3 BHK Villa for sale in Mission District,San Francisco,Mission District,Villa,7555754.24,5823.0,3,4,1997.0,2025-07-02,Pending,1,3.2,1297.57,29.0,3.9
PROP-13038,4 BHK Villa for sale in Downtown,Austin,Downtown,Villa,1883828.67,3649.0,4,5,1997.0,2025-04-09,Pending,10,4.8,516.26,29.0,8.2
PROP-13039,2 BHK Apartment for sale in East Austin,Austin,East Austin,Apartment,455243.05,1468.0,2,1,2000.0,2024-06-08,Active,8,3.9,310.11,26.0,7.2
PROP-13040,Residential plot of 9281 sqft in Bronx,New York,Bronx,Plot,8732427.2,9281.0,0,0,1993.0,2025-02-01,Pending,7,3.8,940.89,33.0,6.6
PROP-13041,3 BHK Apartment for sale in Brickell,Miami,Brickell,Apartment,838103.54,1484.0,3,3,1975.0,2025-01-04,Active,1,4.2,564.76,51.0,4.5
PROP-13042,4 BHK Apartment for sale in Brickell,Miami,Brickell,Apartment,432878.37,745.0,4,2,2002.0,2025-03-18,Pending,5,4.2,581.04,24.0,6.1
PROP-13043,Residential plot of 1892 sqft in Brickell,Miami,Brickell,Plot,968612.93,1892.0,0,0,1995.5,2024-12-24,Sold,9,4.4,511.95,30.5,8.0
PROP-13044,Residential plot of 5755 sqft in Downtown,Austin,Downtown,Plot,2963460.36,5755.0,0,0,1988.0,2025-07-13,Active,10,4.9,514.94,38.0,8.2
PROP-13045,2 BHK Apartment for sale in Lincoln Park,Chicago,Lincoln Park,Apartment,776565.51,1693.0,2,1,1990.0,2025-07-24,Sold,8,3.2,458.69,36.0,6.8
PROP-13046,6 BHK Villa for sale in Mission District,San Francisco,Mission District,Villa,3233158.84,2341.0,6,4,2000.0,2024-09-24,Sold,10,4.3,1381.1,26.0,8.1
PROP-13047,1 BHK Apartment for sale in Brooklyn,New York,Brooklyn,Apartment,2435578.15,1977.0,1,2,1990.0,2024-09-18,Active,2,4.5,1231.96,36.0,5.0
PROP-13048,Commercial Space / Office in South Beach,Miami,South Beach,Commercial,3232670.25,5825.0,0,6,1978.0,2025-04-04,Pending,8,3.8,554.96,48.0,7.1
PROP-13049,5 BHK Villa for sale in South Beach,Miami,South Beach,Villa,3020327.97,5053.0,5,5,1999.0,2024-02-15,Sold,10,4.5,597.73,27.0,8.2
PROP-13050,5 BHK Villa for sale in Brooklyn,New York,Brooklyn,Villa,5971715.0,4879.0,5,5,1987.0,2025-07-01,Sold,7,4.1,1223.96,39.0,6.7
PROP-13051,Commercial Space / Office in Brickell,Miami,Brickell,Commercial,14429921.79,23120.0,0,10,2011.0,2025-01-20,Pending,9,4.4,624.13,15.0,7.7
PROP-13052,Commercial Space / Office in River North,Chicago,River North,Commercial,7139644.65,23671.0,0,10,1961.0,2025-04-18,Sold,7,4.0,301.62,65.0,6.9
PROP-13053,Commercial Space / Office in SOMA,San Francisco,SOMA,Commercial,34740420.0,23649.0,0,3,2019.0,2024-06-28,Sold,10,4.3,1469.0,7.0,8.0
PROP-13054,1 BHK Apartment for sale in East Austin,Austin,East Austin,Apartment,262260.8,818.0,1,2,1946.0,2024-09-11,Sold,6,4.0,320.61,80.0,6.5
PROP-13055,Residential plot of 9190 sqft in Brooklyn,New York,Brooklyn,Plot,10691704.0,9190.0,0,0,1994.0,2024-08-11,Sold,9,4.8,1163.41,32.0,8.0
PROP-13056,5 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,4829507.0,2480.0,5,4,1994.0,2024-10-27,Sold,10,4.9,1947.38,32.0,8.3
PROP-13057,6 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,7195655.38,4390.0,6,3,1996.0,2025-01-17,Sold,3,4.9,1639.1,30.0,5.8
PROP-13058,Residential plot of 9281 sqft in River North,Chicago,River North,Plot,3352481.23,9281.0,0,0,1986.0,2024-06-16,Pending,1,3.2,361.22,40.0,3.8
PROP-13059,1 BHK Apartment for sale in River North,Chicago,River North,Apartment,584604.79,1886.0,1,3,1979.0,2024-04-23,Pending,10,4.6,309.97,47.0,8.4
PROP-13060,3 BHK Villa for sale in South Beach,Miami,South Beach,Villa,2143153.15,3784.0,3,5,1982.0,2024-07-14,Pending,4,4.7,566.37,44.0,6.0
PROP-13061,Commercial Space / Office in Downtown,Austin,Downtown,Commercial,5097228.0,12934.0,0,6,1980.0,2024-07-06,Active,8,3.7,394.1,46.0,7.1
PROP-13062,Commercial Space / Office in Queens,New York,Queens,Commercial,1932718.31,1770.0,0,5,1984.0,2025-06-08,Pending,9,4.0,1091.93,42.0,7.7
PROP-13063,2 BHK Apartment for sale in Downtown,Austin,Downtown,Apartment,555479.2,1249.0,2,2,1953.0,2025-02-06,Sold,9,4.6,444.74,73.0,7.9
PROP-13064,6 BHK Villa for sale in Queens,New York,Queens,Villa,4231779.22,4056.0,6,4,2017.0,2024-11-19,Active,10,4.2,1043.34,9.0,8.2
PROP-13065,Residential plot of 6963 sqft in Lincoln Park,Chicago,Lincoln Park,Plot,3215071.05,6963.0,0,0,1989.5,2024-07-28,Pending,2,3.1,461.74,36.5,4.4
PROP-13066,6 BHK Villa for sale in Marina,San Francisco,Marina,Villa,4531077.49,3973.0,6,2,2019.0,2025-08-12,Sold,1,3.7,1140.47,7.0,4.1
PROP-13067,4 BHK Villa for sale in SOMA,San Francisco,SOMA,Villa,5027062.67,3602.0,4,5,2003.0,2024-05-02,Sold,10,4.3,1395.63,23.0,8.1
PROP-13068,4 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,4701502.66,2723.0,4,3,1997.0,2025-02-28,Active,10,4.1,1726.59,29.0,8.0
PROP-13069,3 BHK Villa for sale in SOMA,San Francisco,SOMA,Villa,6000431.38,4472.0,3,3,1993.0,2024-03-25,Active,8,3.9,1341.78,33.0,7.1
PROP-13070,3 BHK Apartment for sale in Downtown,Austin,Downtown,Apartment,320056.68,712.0,3,2,2005.0,2025-03-15,Sold,10,4.1,449.52,21.0,7.9
PROP-13071,3 BHK Villa for sale in Lincoln Park,Chicago,Lincoln Park,Villa,2981769.48,5799.0,3,3,2013.0,2025-10-19,Sold,8,4.8,514.19,13.0,7.6
PROP-13072,Commercial Space / Office in Marina,San Francisco,Marina,Commercial,13569550.37,13869.0,0,10,2007.0,2024-12-14,Pending,6,5.0,978.41,19.0,7.1
PROP-13073,Residential plot of 8628 sqft in Hyde Park,Chicago,Hyde Park,Plot,2258592.0,8628.0,0,0,1993.0,2024-04-02,Pending,4,3.5,261.77,33.0,5.3
PROP-13074,4 BHK Villa for sale in Bronx,New York,Bronx,Villa,3050899.68,3577.0,4,3,2020.0,2024-11-02,Sold,9,4.2,852.92,6.0,7.8
PROP-13075,Residential plot of 9095 sqft in Little Havana,Miami,Little Havana,Plot,3889257.0,9095.0,0,0,1994.0,2025-07-10,Sold,6,4.3,427.63,32.0,6.6
PROP-13076,5 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,3989059.08,2015.0,5,3,2022.0,2025-03-30,Pending,10,4.5,1979.68,4.0,8.0
PROP-13077,4 BHK Apartment for sale in South Austin,Austin,South Austin,Apartment,980349.09,2039.0,2,3,1937.0,2025-07-27,Sold,3,3.0,480.8,89.0,4.4
PROP-13078,Residential plot of 2884 sqft in Mission District,San Francisco,Mission District,Plot,3436698.35,2884.0,0,0,1994.0,2025-08-30,Active,4,4.3,1191.64,32.0,5.9
PROP-13079,4 BHK Villa for sale in Brooklyn,New York,Brooklyn,Villa,1945335.5,1892.0,4,4,1985.0,2025-11-19,Active,8,4.2,1028.19,41.0,7.4
PROP-13080,Residential plot of 3766 sqft in Brickell,Miami,Brickell,Plot,2212968.0,3766.0,0,0,1995.5,2024-02-04,Active,5,3.1,587.62,30.5,5.4
PROP-13081,Commercial Space / Office in Manhattan,New York,Manhattan,Commercial,29332600.65,17079.0,0,3,2010.0,2025-01-23,Active,7,3.8,1717.47,16.0,6.7
PROP-13082,Residential plot of 6867 sqft in Brickell,Miami,Brickell,Plot,3606324.54,6867.0,0,0,1995.5,2024-07-10,Sold,7,4.8,525.17,30.5,7.4
PROP-13083,Residential plot of 2684 sqft in Little Havana,Miami,Little Havana,Plot,1396250.93,2684.0,0,0,1994.0,2024-04-22,Sold,1,3.5,520.21,32.0,3.9
PROP-13084,Residential plot of 2731 sqft in Marina,San Francisco,Marina,Plot,2733875.67,2731.0,0,0,1991.5,2025-09-08,Sold,5,4.0,1001.05,34.5,6.1
PROP-13085,Commercial Space / Office in Little Havana,Miami,Little Havana,Commercial,6510843.68,11984.0,0,6,2022.0,2025-11-03,Sold,10,4.9,543.29,4.0,8.2
PROP-13086,Commercial Space / Office in Loop,Chicago,Loop,Commercial,1078856.8,2691.0,0,2,1989.0,2025-09-06,Sold,1,3.5,400.91,37.0,3.8
PROP-13087,3 BHK Villa for sale in Mission District,San Francisco,Mission District,Villa,4876150.24,3976.0,3,4,2020.0,2024-11-24,Sold,9,4.4,1226.4,6.0,7.9
PROP-13088,Commercial Space / Office in Little Havana,Miami,Little Havana,Commercial,1332448.39,3106.0,0,7,1979.0,2024-04-28,Sold,9,4.6,428.99,47.0,8.0
PROP-13089,Residential plot of 8796 sqft in Marina,San Francisco,Marina,Plot,8980514.32,8796.0,0,0,1991.5,2025-02-07,Pending,5,4.1,1020.98,34.5,6.1
PROP-13090,1 BHK Apartment for sale in Downtown,Austin,Downtown,Apartment,1169882.37,2323.0,1,1,1920.0,2024-09-10,Active,7,4.7,503.61,106.0,6.9
PROP-13091,Commercial Space / Office in Downtown,Austin,Downtown,Commercial,5407464.0,11673.0,0,3,1988.0,2024-12-20,Active,9,4.9,463.25,38.0,8.0
PROP-13092,Residential plot of 1809 sqft in South Austin,Austin,South Austin,Plot,820036.28,1809.0,0,0,1991.0,2025-09-14,Active,1,3.8,453.31,35.0,4.2
PROP-13093,6 BHK Villa for sale in Brickell,Miami,Brickell,Villa,3305925.1,5056.0,6,3,2004.0,2024-10-21,Sold,4,4.2,653.86,22.0,5.5
PROP-13094,4 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,Apartment,363338.61,1269.0,4,1,1927.0,2025-03-28,Pending,2,3.0,286.32,99.0,4.1
PROP-13095,Residential plot of 6797 sqft in South Austin,Austin,South Austin,Plot,3233523.74,6797.0,0,0,1991.0,2025-06-29,Active,2,4.1,475.73,35.0,4.7
PROP-13096,Residential plot of 9356 sqft in East Austin,Austin,East Austin,Plot,2970038.0,9356.0,0,0,1994.0,2024-05-31,Pending,9,4.7,317.45,32.0,8.1
PROP-13097,6 BHK Villa for sale in Little Havana,Miami,Little Havana,Villa,1293602.66,2462.0,6,2,2020.0,2024-01-24,Sold,2,3.9,525.43,6.0,4.5
PROP-13098,4 BHK Apartment for sale in South Beach,Miami,South Beach,Apartment,1060737.61,2010.0,4,2,1973.0,2025-01-06,Sold,3,3.9,527.73,53.0,5.2
PROP-13099,6 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,8586920.35,5435.0,6,4,2011.0,2024-12-12,Pending,10,5.0,1579.93,15.0,8.7
PROP-13100,Residential plot of 1351 sqft in South Beach,Miami,South Beach,Plot,770409.52,1351.0,0,0,1990.0,2025-10-22,Sold,9,4.7,570.25,36.0,8.0
PROP-13101,4 BHK Apartment for sale in Marina,San Francisco,Marina,Apartment,2548346.62,2344.0,4,2,2015.0,2024-12-31,Pending,5,3.4,1087.18,11.0,5.6
PROP-13102,Commercial Space / Office in Little Havana,Miami,Little Havana,Commercial,10628640.42,19265.0,0,3,1994.0,2024-10-11,Active,8,3.9,551.71,32.0,6.7
